SKU,Marca,Modelo,PrecioNormal,PrecioInternet,Descripcion,Imagen,Categoria1,Categoria2,Categoria3,Categoria4,Categoria5,Categoria6,Categoria7,Categoria8
3776114,Sybilla,Polera Estapado Flores,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3776114.jpeg,Moda  ,Marcas Moda,Sybilla ,,,,,
3617756,Everlast,Bolso Marsella Morado,0,13990,a,http://integra.ing.puc.cl/IMAGENESTI/3617756.jpeg,Deportes,Accesorios Deportivos,,,,,,
3709100,Adidas,Jockey G70742 Negro,0,11990,a,http://integra.ing.puc.cl/IMAGENESTI/3709100.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Accesorios Vestuario Outdoor,,,,
3905453,Americanino,Zapatilla Zebra 11073,0,36990,a,http://integra.ing.puc.cl/IMAGENESTI/3905453.jpeg,Moda  ,Calzado Mujer,Zapatos,,,,,
3002992,Basement Home,Pouf Linda,129990,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3002992.jpeg,Muebles,Terrazas,,,,,,
3607463,Desigual,Cartera Estampada Brucelas,59990,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3607463.jpeg,Moda  ,Carteras,,,,,,
3591776,Lego Chima,Torre de Hielo,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3591776.jpeg,Infantil,Especiales infantiles,Mundo Lego,,,,,
2797247,Nuk,Monitor Baby Phone con Pantalla,99990,59990,a,http://integra.ing.puc.cl/IMAGENESTI/2797247.jpeg,Infantil,Especiales infantiles,Juguetes al Mejor Precio,,,,,
3871436,Rosen,Box Spring Ergo T 2 Plazas Base Dividida,319990,209990,a,http://integra.ing.puc.cl/IMAGENESTI/3871436.jpeg,Especiales ,Ergo-t,,,,,,
2865049,Burts Bees,Baby Bee Nourishing Baby Oil 118 ml,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/2865049.jpeg,Belleza,Spa,,,,,,
3548964,Simple by Puro,Chitra Plato Comida 28 cm Celeste,0,5990,a,http://integra.ing.puc.cl/IMAGENESTI/3548964.jpeg,Decohogar,Comedor Fino,Vajilla Comedor Fino,,,,,
3174410,Homedics,"Shiatsu 2 en 1, Masajeador Hombros y Espalda",0,129990,a,http://integra.ing.puc.cl/IMAGENESTI/3174410.jpeg,Belleza,Belleza Hombre,Salud y Bienestar,,,,,
3289013,Biotherm,Hidratante Renovador Antiedad Skin Vivo Uniformity 50 ml,0,50990,a,http://integra.ing.puc.cl/IMAGENESTI/3289013.jpeg,Belleza,Rostro,Hidratantes,,,,,
3484637,Roberta Allen,Poltrona Indian Madera,499990,179990,a,http://integra.ing.puc.cl/IMAGENESTI/3484637.jpeg,Especiales ,Descuento muebles,,,,,,
3524984,Basement Home,Buffet Capri Color Miel,339990,249990,a,http://integra.ing.puc.cl/IMAGENESTI/3524984.jpeg,Muebles,Sala de Estar,,,,,,
3442999,Avent,Set 2 Mamaderas 260 ml PP Azul,0,13990,a,http://integra.ing.puc.cl/IMAGENESTI/3442999.jpeg,Infantil,Especiales infantiles,Juguetes al Mejor Precio,,,,,
2560212,Les Desserts,Crema de Manos Tarte Tatin 100 Ml,0,5800,a,http://integra.ing.puc.cl/IMAGENESTI/2560212.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
3597798,Roberta Allen,Silla de Comedor Villi,0,39990,a,http://integra.ing.puc.cl/IMAGENESTI/3597798.jpeg,Muebles,Comedor,Mesas de Comedor,,,,,
3687968,Clinique,Suero Corrector Anti Manchas Even Better Clinica 100 ml,0,99900,a,http://integra.ing.puc.cl/IMAGENESTI/3687968.jpeg,Belleza,Rostro,Serums,,,,,
2809391,Kingston,Pendrive Dt 101 G2/8gb,6990,5990,a,http://integra.ing.puc.cl/IMAGENESTI/2809391.jpeg,Escolares,,,,,,,
3461611,Sony,Little Big Planet,7990,3990,a,http://integra.ing.puc.cl/IMAGENESTI/3461611.jpeg,Especiales ,Video juegos The Greatest hits,,,,,,
3829704,Majen,Aceite Hidratante de Cuerpo Miel de Ulmo 120 ml,12000,6000,a,http://integra.ing.puc.cl/IMAGENESTI/3829704.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
3466415,Benefit,Perfume Eva EDT 30 ml,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3466415.jpeg,Belleza,Marcas Belleza,Benefit,,,,,
2237757,Teka,Encimera 4 Quemadores Gas Natural,0,119990,a,http://integra.ing.puc.cl/IMAGENESTI/2237757.jpeg,Electrohogar,Cocina,Encimeras,,,,,
3711224,Adidas,Zapatilla Junior Vulc Slip,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3711224.jpeg,Deportes,Zapatillas,Zapatillas Hombre,,,,,
977042,Ralph Lauren,Desodorante Stick de Hombre Polo Blue 75 gr,0,17490,a,http://integra.ing.puc.cl/IMAGENESTI/977042.jpeg,Belleza,Belleza Hombre,Cremas y Tratamientos,,,,,
3700761,Seiko,Reloj Hombre Acero,0,169900,a,http://integra.ing.puc.cl/IMAGENESTI/3700761.jpeg,Moda  ,Accesorios Moda,Cinturones,,,,,
3285590,Metrokane,Descorchador Vertical Houdini Rojo,0,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3285590.jpeg,Regalos,Por Eventos,,,,,,
3464174,Steve Madden,Ballerina Leopardo Croquetl,0,39900,a,http://integra.ing.puc.cl/IMAGENESTI/3464174.jpeg,Moda  ,Calzado Mujer,Ballerinas,,,,,
2695125,Christian Dior,Svelte Body 200 ml,0,34900,a,http://integra.ing.puc.cl/IMAGENESTI/2695125.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
2419117,Murillo,Cremero Bali,0,3990,a,http://integra.ing.puc.cl/IMAGENESTI/2419117.jpeg,Decohogar,Marcas Decohogar,Zwilling,OXO,,,,
3695548,BH ,Bicicleta Aro 26 Ultimate 9.3,0,2190000,a,http://integra.ing.puc.cl/IMAGENESTI/3695548.jpeg,Deportes,Bicicletas ,Bicicletas Ruta-Pista,Ver Todas Las Bicicletas ,,,,
3606924,DC,Zapatilla Hombre Racket ,47900,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3606924.jpeg,Especiales ,Especial Running,,,,,,
3727690,Hampton Forge,Set Epicure 6 Piezas + Block,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3727690.jpeg,Decohogar,Menaje Cocina,Parrillas,,,,,
3722454,Call it Spring,Sandalia Blanco Me 70,0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3722454.jpeg,Calzado ,Marcas Calzado,Aldo,,,,,
1955474,Christian Dior,Autobronceante Bronze Eclat Naturel 120 ml,0,22300,a,http://integra.ing.puc.cl/IMAGENESTI/1955474.jpeg,Belleza,Solares,,,,,,
1575859,Churchill,Finland Blue Bowl Cereal 16 cm,0,1990,a,http://integra.ing.puc.cl/IMAGENESTI/1575859.jpeg,Decohogar,Falabella TV,,,,,,
66968,Clinique,Gel para Afeitar con Aloe 125 ml ,0,13700,a,http://integra.ing.puc.cl/IMAGENESTI/66968.jpeg,Polo Red,,,,,,,
880171340,Mossimo,Vestido Lentejuelas Negro,0,21990,a,http://integra.ing.puc.cl/IMAGENESTI/880171340.jpeg,Belleza,Marcas Belleza,Teeez,,,,,
3470833,Nintendo,Finding Nemo Escape to the Big Blue,21990,8790,a,http://integra.ing.puc.cl/IMAGENESTI/3470833.jpeg,Juegos portables,,,,,,,
2398756,Somela,"Microondas 17 lt, Fancy 1700",34990,29990,a,http://integra.ing.puc.cl/IMAGENESTI/2398756.jpeg,Electrohogar,Falabella TV,,,,,,
3359953,Bebesit,Coche Travel System G5150 Negro ,229990,189990,a,http://integra.ing.puc.cl/IMAGENESTI/3359953.jpeg,Infantil,Especiales infantiles,Especial Marca,,,,,
2865512,Burts Bees,Body Wash - Radiance Exfoliante,0,8990,a,http://integra.ing.puc.cl/IMAGENESTI/2865512.jpeg,Belleza,Cuerpo,Limpieza ,,,,,
3398880,Yves Saint Laurent,Crema para el Contorno de los Ojos Temps majeur 15 ml,0,69990,a,http://integra.ing.puc.cl/IMAGENESTI/3398880.jpeg,Belleza,Rostro,Contorno de ojos,,,,,
3902519,Casio,Proyector XJ-M240,0,799990,a,http://integra.ing.puc.cl/IMAGENESTI/3902519.jpeg,Electrohogar,Falabella TV,Cocina Entretenida,,,,,
3733850,TValue,Rep Extensible spin mop Mora,12990,8990,a,http://integra.ing.puc.cl/IMAGENESTI/3733850.jpeg,Falabella TV,Oportunidades,Soluciones y conveniencia,,,,,
3825024,Mamas and Papas,Coche Paseo Luna Black,0,199990,a,http://integra.ing.puc.cl/IMAGENESTI/3825024.jpeg,Decohogar,Bar,Accesorios Bar,,,,,
1616516,Cic,Box Americano Premier Plus 2 Plazas 150 X 200 Cms.,199900,139990,a,http://integra.ing.puc.cl/IMAGENESTI/1616516.jpeg,Dormitorio,Camas Americanas,Cama Americana 2 Plazas,,,,,
3281140,Mica,Silla de escritorio B-902,209990,189990,a,http://integra.ing.puc.cl/IMAGENESTI/3281140.jpeg,Muebles,Home Office,Escritorios Home Office,,,,,
3564720,Marmot,Polera Lisa Sabrina Mujer Blanca,0,24990,a,http://integra.ing.puc.cl/IMAGENESTI/3564720.jpeg,Moda  ,Relojes,Reloj Hombre,,,,,
3466091,Teeez,Bold Eyeliner Pencil Icy 01,0,3390,a,http://integra.ing.puc.cl/IMAGENESTI/3466091.jpeg,Belleza,Marcas Belleza,,,,,,
3846358,Aquarantus,Arreglo 20 Tulipanes Morados,0,39000,a,http://integra.ing.puc.cl/IMAGENESTI/3846358.jpeg,Regalos,Para Ella,Flores,,,,,
3727367,LG,Lavadora-Secadora F2004RDT   20 kg / 9 kg,799990,749990,a,http://integra.ing.puc.cl/IMAGENESTI/3727367.jpeg,Electrohogar,Lavado y Secado,Lavadoras,,,,,
3324205,Gama,Depiladora Skin Oval,0,17990,a,http://integra.ing.puc.cl/IMAGENESTI/3324205.jpeg,Electrohogar,Cuidado Personal,Onduladores,,,,,
3379415,Rosen,Box Spring Super King Style 4,659990,429990,a,http://integra.ing.puc.cl/IMAGENESTI/3379415.jpeg,Dormitorio,Box Spring,Box Spring King,,,,,
2152388,Rosatel,Tono Latino,0,25900,a,http://integra.ing.puc.cl/IMAGENESTI/2152388.jpeg,Regalos,Para Ella,Flores,Arreglos,,,,
3858923,Sybilla,Blusa Militar Bordados,22990,9990,a,http://integra.ing.puc.cl/IMAGENESTI/3858923.jpeg,Moda  ,Vestuario Mujer,Sweaters y Chalecos,,,,,
3794990,Festina,Reloj Hombre Blanco / Azul,0,78000,a,http://integra.ing.puc.cl/IMAGENESTI/3794990.jpeg,Moda  ,Relojes,Reloj Hombre,,,,,
3825958,Hadaki,Cartera Tote Mardi Gras Gris,0,36990,a,http://integra.ing.puc.cl/IMAGENESTI/3825958.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3795036,Taf Toys,Juego para el Auto Toe Time,0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3795036.jpeg,Infantil,,,,,,,
3616267,Lego Factory,Spantox,0,11990,a,http://integra.ing.puc.cl/IMAGENESTI/3616267.jpeg,Infantil,Especiales infantiles,Mundo Lego,,,,,
2419236,Rosatel,Arreglo Rosas Y Gerberas Base Mimbre,0,22900,a,http://integra.ing.puc.cl/IMAGENESTI/2419236.jpeg,Regalos,Para Ella,Belleza y Spa,,,,,
3825948,Hadaki,Cartera Balde Paradise Aqua Turquesa,0,17990,a,http://integra.ing.puc.cl/IMAGENESTI/3825948.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3552735,Go Travel,Porta Dinero Gris Claro,0,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3552735.jpeg,Decohogar,Falabella TV,,,,,,
3565021,Marmot,Chaqueta Mujer Trail Wind Negra,0,34990,a,http://integra.ing.puc.cl/IMAGENESTI/3565021.jpeg,Deportes,Accesorios Deportivos,Vestuario Outdoor,Pantalones,,,,
2655437,Ambienta,"Frazada Chess Celeste 1,5 Plazas",0,10990,a,http://integra.ing.puc.cl/IMAGENESTI/2655437.jpeg,Dormitorio,Ropa de Cama,Frazadas,,,,,
3243833,Zwilling,Blister de Cuchillos Cocina,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3243833.jpeg,Decohogar,Marcas Decohogar,,,,,,
3846351,Aquarantus,Arreglo 17 Gerberas Fucsias,0,35000,a,http://integra.ing.puc.cl/IMAGENESTI/3846351.jpeg,Regalos,Para Ella,Flores,,,,,
1369345,Clinique,Desodorante Roll-On 75 ml,0,12900,a,http://integra.ing.puc.cl/IMAGENESTI/1369345.jpeg,Polo Red,,,,,,,
2299475,Disney,Set Ropa Pooh 100 ,0,34990,a,http://integra.ing.puc.cl/IMAGENESTI/2299475.jpeg,Infantil,Especiales infantiles,Juguetes al Mejor Precio,,,,,
1162615,Clinique,Base de maquillaje,0,23500,a,http://integra.ing.puc.cl/IMAGENESTI/1162615.jpeg,Belleza,Maquillaje,Accesorios de Belleza,,,,,
3817618,Mica,Mesa Lateral Francia,69990,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3817618.jpeg,Decohogar,Bar,,,,,,
3742798,Sony,"Reproductor DVD, DVP-SR170",0,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3742798.jpeg,Intel,,,,,,,
3839787,Everlast,Bolso Morado Celine,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3839787.jpeg,Moda  ,Carteras,,,,,,
3716847,Warehouse,Polera Beige Cierre,0,14990,a,http://integra.ing.puc.cl/IMAGENESTI/3716847.jpeg,Moda  ,Marcas Moda,Warehouse,,,,,
3028349,Roberta Allen,Sitial Curvo Natural,99990,59990,a,http://integra.ing.puc.cl/IMAGENESTI/3028349.jpeg,Decohogar,Bar,Mesas Laterales,Sitiales y Poltronas,,,,
3452214,Primus,Combustible Omni ,0,139900,a,http://integra.ing.puc.cl/IMAGENESTI/3452214.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,,,,
3063404,Playskool,Personajes Plaza Sesamo,0,3990,a,http://integra.ing.puc.cl/IMAGENESTI/3063404.jpeg,Especiales ,,,,,,,
3629481,Mamas and Papas,Base Isofix Aton Black,0,129990,a,http://integra.ing.puc.cl/IMAGENESTI/3629481.jpeg,Decohogar,Bar,Accesorios Bar,,,,,
3522417,Burts Bees,Crema para Manos Cuidado Supremo 90 gr,0,12990,a,http://integra.ing.puc.cl/IMAGENESTI/3522417.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
3503270,Clinique,Set de Tratamiento 3 Pasos III y IV Piel Mixta a Grasa,0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3503270.jpeg,Belleza,Rostro,Limpieza,,,,,
3525259,National Geographic,Saco De Dormir Nepal,0,49990,a,http://integra.ing.puc.cl/IMAGENESTI/3525259.jpeg,Deportes,Otros Deportes,Camping ,Accesorios Camping,Carpas,Neveras,,
3510860,Apple,"iPod Nano 16 Gb, Pink",0,99990,a,http://integra.ing.puc.cl/IMAGENESTI/3510860.jpeg,Calzado ,Marcas Calzado,Clarks,,,,,
3717501,Rbls,Miton Ski  Joke KIids Berry,0,10900,a,http://integra.ing.puc.cl/IMAGENESTI/3717501.jpeg,Deportes,SKI,Ski y Fijaciones,,,,,
1716261,Leblon,Bloqueador Solar Facial FPS30 90 ml,0,3990,a,http://integra.ing.puc.cl/IMAGENESTI/1716261.jpeg,Belleza,Cuerpo,Manos y Pies ,,,,,
3689769,Basement Home,Espejo de Pie 150 cm Blanco,29990,19990,a,http://integra.ing.puc.cl/IMAGENESTI/3689769.jpeg,Dormitorio,Muebles Dormitorio,Muebles Organizadores,Racks,,,,
3741605,Magefesa,Tetera Acero Inoxidable Nubia 2 Litros,0,7990,a,http://integra.ing.puc.cl/IMAGENESTI/3741605.jpeg,Decohogar,Menaje Cocina,Bowls y Fuentes,Cuchillos de Cocina,,,,
2949441,Lourdes,Toalla de Mano Spa amarilla,0,3990,a,http://integra.ing.puc.cl/IMAGENESTI/2949441.jpeg,Decohogar,Menaje Comedor,Bandejas y Fuentes,,,,,
3607440,Desigual,Cartera Mini con Hebillas,54990,36990,a,http://integra.ing.puc.cl/IMAGENESTI/3607440.jpeg,Moda  ,Carteras,Carteras Urbanas,,,,,
3405574,Maxell,Pendrive the Love Collection 8 GB ,0,6990,a,http://integra.ing.puc.cl/IMAGENESTI/3405574.jpeg,Falabella TV,Oportunidades,Soluciones y conveniencia,,,,,
2417135,LG,Refrigerador No Frost Top Mount GN-V232RL 188 lt,189990,169990,a,http://integra.ing.puc.cl/IMAGENESTI/2417135.jpeg,Especiales ,MacBook Air,Novios Ideas,,,,,
3517982,Mango,Camiseta Basic-N ,6990,4990,a,http://integra.ing.puc.cl/IMAGENESTI/3517982.jpeg,Moda  ,Marcas Moda,,,,,,
